Sentence#	Word	POS	Tag
	form	NN	O
	being	VBG	O
	employed	VBN	O
	and	CC	O
	for	IN	O
	the	DT	O
	product	NN	B-opcon
	life	NN	I-opcon
	cycle	NN	I-opcon
	phase	NN	B-event
	.	.	O
Sentence:3617	If	IN	O
	the	DT	O
	product	NN	B-syscon
	is	VBZ	O
	to	TO	O
	be	VB	O
	bought	VBN	O
	as	IN	O
	pure	JJ	O
	COTS	NNP	O
	item	NN	O
	,	,	O
	the	DT	O
	specifications	NNS	B-opcon
	need	VBP	B-opcon
	to	TO	O
	be	VB	O
	checked	VBN	O
	to	TO	O
	make	VB	O
	sure	JJ	O
	they	PRP	O
	adequately	RB	O
	describe	VBP	O
	the	DT	O
	vendor	NN	O
	characteristics	NNS	B-mea
	to	TO	O
	narrow	VB	O
	to	TO	O
	a	DT	O
	single	JJ	O
	make	NN	O
	model	NN	B-opcon
	of	IN	O
	their	PRP$	O
	product	NN	B-syscon
	line	NN	O
	.	.	O
Sentence:3618	Finally	RB	O
	,	,	O
	the	DT	O
	availability	NN	O
	and	CC	O
	skills	NNS	O
	of	IN	O
	personnel	NNS	B-grp
	needed	VBN	O
	to	TO	O
	conduct	VB	O
	the	DT	O
	implementation	NN	B-opcon
	as	RB	O
	well	RB	O
	as	IN	O
	the	DT	O
	availability	NN	O
	of	IN	O
	any	DT	O
	necessary	JJ	O
	raw	JJ	O
	materials	NNS	O
	,	,	O
	enabling	VBG	B-opcon
	products	NNS	I-opcon
	,	,	O
	or	CC	O
	special	JJ	O
	services	NNS	O
	should	MD	O
	also	RB	O
	be	VB	O
	reviewed	VBN	O
	.	.	O
Sentence:3619	Any	DT	O
	special	JJ	O
	training	NN	O
	necessary	JJ	O
	for	IN	O
	the	DT	O
	personnel	NNS	B-grp
	to	TO	O
	perform	VB	O
	their	PRP$	O
	tasks	NNS	O
	needs	NNS	B-opcon
	to	TO	O
	be	VB	O
	performed	VBN	O
	by	IN	O
	this	DT	O
	time	NN	B-mea
	.	.	O
Sentence:3620	This	DT	O
	is	VBZ	O
	a	DT	O
	key	JJ	O
	part	NN	O
	of	IN	O
	the	DT	O
	Acceptance	NNP	O
	Data	NNP	O
	Package	NNP	O
	.	.	O
Sentence:3621	In	IN	O
	the	DT	O
	first	JJ	O
	case	NN	O
	,	,	O
	the	DT	O
	end	NN	B-syscon
	product	NN	I-syscon
	is	VBZ	O
	to	TO	O
	be	VB	O
	purchased	VBN	O
	from	IN	O
	a	DT	O
	commercial	JJ	O
	or	CC	O
	other	JJ	O
	vendor	NN	O
	.	.	O
Sentence:3622	Design	NNP	B-opcon
	purchase	NN	O
	specifications	NNS	B-opcon
	will	MD	O
	have	VB	O
	been	VBN	O
	generated	VBN	O
	during	IN	O
	requirements	NNS	B-opcon
	development	NN	B-opcon
	and	CC	O
	provided	VBD	O
	as	IN	O
	inputs	NNS	O
	.	.	O
Sentence:3623	The	DT	O
	technical	JJ	B-grp
	team	NN	I-grp
	needs	NNS	B-opcon
	to	TO	O
	review	VB	O
	these	DT	O
	specifications	NNS	B-opcon
	and	CC	O
	ensure	VB	O
	they	PRP	O
	are	VBP	O
	in	IN	O
	a	DT	O
	form	NN	O
	adequate	NN	O
	for	IN	O
	the	DT	O
	contract	NN	B-seterm
	or	CC	O
	purchase	NN	O
	order	NN	O
	.	.	O
Sentence:3624	At	IN	O
	times	NNS	O
	there	EX	O
	are	VBP	O
	alternatives	NNS	O
	that	IN	O
	either	DT	O
	reduce	VB	O
	costs	NNS	B-mea
	without	IN	O
	reducing	VBG	O
	effectiveness	NN	B-mea
	or	CC	O
	increase	VB	O
	effectiveness	NN	B-mea
	without	IN	O
	increasing	VBG	O
	cost	NN	B-mea
	.	.	O
Sentence:3625	This	DT	O
	may	MD	O
	include	VB	O
	the	DT	O
	generation	NN	O
	of	IN	O
	contracts	NNS	O
	,	,	O
	SOWs	NNP	O
	,	,	O
	requests	NNS	O
	for	IN	O
	proposals	NNS	O
	,	,	O
	purchase	NN	O
	orders	NNS	O
	,	,	O
	or	CC	O
	other	JJ	O
	purchasing	NN	O
	mechanisms	NNS	O
	.	.	O
Sentence:3626	For	IN	O
	major	JJ	O
	end	NN	B-seterm
	products	NNS	I-seterm
	purchased	VBN	O
	from	IN	O
	a	DT	O
	vendor	NN	O
	,	,	O
	the	DT	O
	responsibilities	NNS	O
	of	IN	O
	the	DT	O
	Government	NNP	O
	and	CC	O
	contractor	NN	B-grp
	team	NN	O
	should	MD	O
	be	VB	O
	documented	VBN	O
	in	IN	O
	the	DT	O
	SEMP	NNP	O
	and	CC	O
	Integration	NNP	B-opcon
	Plan	NNP	O
	.	.	O
Sentence:3627	This	DT	O
	will	MD	O
	define	VB	O
	,	,	O
	for	IN	O
	example	NN	O
	,	,	O
	whether	IN	O
	NASA	NNP	B-org
	expects	VBZ	O
	the	DT	O
	vendor	NN	O
	to	TO	O
	provide	VB	O
	a	DT	O
	fully	RB	O
	verified	VBN	O
	and	CC	O
	validated	VBN	O
	product	NN	B-syscon
	or	CC	O
	whether	IN	O
	the	DT	O
	NASA	NNP	B-org
	technical	JJ	B-grp
	team	NN	I-grp
	will	MD	O
	be	VB	O
	performing	VBG	O
	those	DT	O
	duties	NNS	O
	.	.	O
Sentence:3628	The	DT	O
	team	NN	O
	needs	VBZ	B-opcon
	to	TO	O
	work	VB	O
	with	IN	O
	the	DT	O
	acquisition	NN	B-opcon
	team	NN	O
	to	TO	O
	ensure	VB	O
	the	DT	O
	accuracy	NN	O
	of	IN	O
	the	DT	O
	contract	NN	B-seterm
	SOW	NNP	B-abb
	or	CC	O
	purchase	NN	O
	order	NN	O
	and	CC	O
	to	TO	O
	ensure	VB	O
	that	DT	O
	adequate	JJ	O
	documentation	NN	O
	,	,	O
	certificates	NNS	O
	of	IN	O
	compliance	NN	O
	,	,	O
	or	CC	O
	other	JJ	O
	specific	JJ	O
	needs	NNS	B-opcon
	are	VBP	O
	requested	VBN	O
	from	IN	O
	the	DT	O
	vendor	NN	O
	.	.	O
Sentence:3629	As	IN	O
	the	DT	O
	purchased	JJ	O
	products	NNS	B-seterm
	arrive	JJ	O
	,	,	O
	the	DT	O
	technical	JJ	B-grp
	team	NN	I-grp
	should	MD	O
	assist	VB	O
	in	IN	O
	the	DT	O
	inspection	NN	B-opcon
	of	IN	O
	the	DT	O
	delivered	JJ	O
	product	NN	B-syscon
	and	CC	O
	its	PRP$	O
	accompanying	VBG	O
	documentation	NN	O
	.	.	O
Sentence:3630	The	DT	O
	team	NN	O
	should	MD	O
	ensure	VB	O
	that	IN	O
	the	DT	O
	requested	JJ	O
	product	NN	B-syscon
	was	VBD	O
	indeed	RB	O
	the	DT	O
	one	NN	B-cardinal
	delivered	VBN	O
	,	,	O
	and	CC	O
	that	IN	O
	all	DT	O
	necessary	JJ	O
	documentation	NN	O
	,	,	O
	such	JJ	O
	as	IN	O
	source	NN	O
	code	NN	O
	,	,	O
	operator	NN	B-grp
	manuals	NNS	O
	,	,	O
	certificates	NNS	O
	of	IN	O
	compliance	NN	O
	,	,	O
	safety	NN	B-mea
	information	NN	O
	,	,	O
	or	CC	O
	drawings	NNS	B-opcon
	have	VBP	O
	been	VBN	O
	received	VBN	O
	.	.	O
Sentence:3631	Depending	VBG	O
	on	IN	O
	the	DT	O
	strategy	NN	O
	and	CC	O
	roles	VBZ	O
	responsibilities	NNS	O
	of	IN	O
	the	DT	O
	vendor	NN	O
	,	,	O
	a	DT	O
	determination	NN	O
	analysis	NN	B-opcon
	of	IN	O
	the	DT	O
	ven	JJ	O
	dor	NN	O
	s	NN	O
	V	NNP	B-abb
	&	CC	I-abb
	V	NNP	I-abb
	compliance	NN	O
	may	MD	O
	need	VB	B-opcon
	to	TO	O
	be	VB	O
	reviewed	VBN	O
	.	.	O
Sentence:3632	This	DT	O
	may	MD	O
	be	VB	O
	done	VBN	O
	informally	RB	O
	or	CC	O
	formally	RB	O
	as	IN	O
	appropriate	NN	O
	for	IN	O
	the	DT	O
	complexity	NN	O
	of	IN	O
	the	DT	O
	product	NN	B-syscon
	.	.	O
Sentence:3633	For	IN	O
	products	NNS	B-seterm
	that	WDT	O
	were	VBD	O
	verified	VBN	O
	and	CC	O
	validated	VBN	O
	by	IN	O
	the	DT	O
	vendor	NN	O
	,	,	O
	after	IN	O
	ensuring	VBG	O
	that	IN	O
	all	DT	O
	work	NN	O
	products	NNS	B-seterm
	from	IN	O
	this	DT	O
	phase	NN	B-event
	have	VBP	O
	been	VBN	O
	captured	VBN	O
	,	,	O
	the	DT	O
	product	NN	B-syscon
	may	MD	O
	be	VB	O
	ready	JJ	O
	to	TO	O
	enter	VB	O
	the	DT	O
	Product	NNP	B-opcon
	Transition	NNP	I-opcon
	Process	NNP	I-opcon
	to	TO	O
	be	VB	O
	delivered	VBN	O
	to	TO	O
	the	DT	O
	next	JJ	O
	higher	JJR	O
	level	NN	O
	or	CC	O
	to	TO	O
	its	PRP$	O
	final	JJ	O
	end	NN	O
	user	NN	B-grp
	.	.	O
Sentence:3634	For	IN	O
	products	NNS	B-seterm
	that	IN	O
	the	DT	O
	technical	JJ	B-grp
	team	NN	I-grp
	will	MD	O
	verify	VB	O
	and	CC	O
	validate	VB	O
	,	,	O
	the	DT	O
	product	NN	B-syscon
	will	MD	O
	be	VB	O
	ready	JJ	O
	for	IN	O
	verification	NN	B-opcon
	after	IN	O
	ensuring	VBG	O
	that	IN	O
	all	DT	O
	work	NN	O
	products	NNS	B-seterm
	for	IN	O
	this	DT	O
	phase	NN	B-event
	have	VBP	O
	been	VBN	O
	captured	VBN	O
	.	.	O
Sentence:3635	When	WRB	O
	the	DT	O
	alternatives	NNS	O
	in	IN	O
	a	DT	O
	design	NN	B-opcon
	trade	NN	I-opcon
	study	NN	I-opcon
	require	VBP	O
	trading	NN	O
	cost	NN	B-mea
	for	IN	O
	effectiveness	NN	B-mea
	,	,	O
	the	DT	O
	decisions	NNS	O
	become	VBP	O
	harder	NN	O
	.	.	O
Sentence:3636	If	IN	O
	the	DT	O
	strategy	NN	O
	is	VBZ	O
	to	TO	O
	make	VB	O
	or	CC	O
	code	VB	O
	the	DT	O
	product	NN	B-syscon
	,	,	O
	the	DT	O
	technical	JJ	B-grp
	team	NN	I-grp
	should	MD	O
	first	VB	O
	ensure	VB	O
	that	IN	O
	the	DT	O
	enabling	NN	B-opcon
	products	NNS	I-opcon
	are	VBP	O
	ready	JJ	O
	.	.	O
Sentence:3637	This	DT	O
	may	MD	O
	include	VB	O
	ensuring	VBG	O
	all	DT	O
	piece	NN	O
	parts	NNS	O
	are	VBP	O
	available	JJ	O
	,	,	O
	drawings	NNS	B-opcon
	are	VBP	O
	complete	JJ	O
	and	CC	O
	adequate	JJ	O
	,	,	O
	software	NN	B-syscon
	design	NN	B-opcon
	is	VBZ	O
	complete	JJ	O
	and	CC	O
	reviewed	VBN	O
	,	,	O
	machines	NNS	O
	to	TO	O
	cut	VB	O
	the	DT	O
	material	NN	O
	are	VBP	O
	available	JJ	O
	,	,	O
	interface	JJ	O
	specifications	NNS	B-opcon
	are	VBP	O
	approved	VBN	O
	,	,	O
	operators	NNS	O
	are	VBP	O
	trained	VBN	O
	and	CC	O
	available	JJ	O
	,	,	O
	manufacturing	NN	O
	and	CC	O
	or	CC	O
	coding	VBG	O
	procedures	NNS	B-opcon
	processes	NNS	B-seterm
	are	VBP	O
	ready	JJ	O
	,	,	O
	software	NN	B-syscon
	personnel	NNS	B-grp
	are	VBP	O
	trained	VBN	O
	and	CC	O
	available	JJ	O
	to	TO	O
	generate	VB	O
	code	NN	O
	,	,	O
	test	NN	B-opcon
	fixtures	NNS	O
	are	VBP	O
	developed	VBN	O
	and	CC	O
	ready	JJ	O
	to	TO	O
	hold	VB	O
	products	NNS	B-seterm
	while	IN	O
	being	VBG	O
	generated	VBN	O
	,	,	O
	and	CC	O
	software	NN	B-syscon
	test	NN	B-opcon
	cases	NNS	O
	are	VBP	O
	available	JJ	O
	and	CC	O
	ready	JJ	O
	to	TO	O
	begin	VB	O
	model	NN	B-opcon
	generation	NN	O
	.	.	O
Sentence:3638	The	DT	O
	product	NN	B-syscon
	is	VBZ	O
	then	RB	O
	made	VBN	O
	or	CC	O
	coded	VBN	O
	in	IN	O
	accordance	NN	O
	with	IN	O
	the	DT	O
	specified	JJ	O
	requirements	NNS	B-opcon
	,	,	O
	configuration	NN	B-opcon
	documentation	NN	I-opcon
	,	,	O
	and	CC	O
	applicable	JJ	O
	standards	NNS	O
	.	.	O
Sentence:3639	Progress	NN	O
	should	MD	O
	be	VB	O
	documented	VBN	O
	within	IN	O
	the	DT	O
	technical	JJ	B-opcon
	schedules	NNS	B-opcon
	.	.	O
Sentence:3640	Peer	NNP	B-opcon
	reviews	NNS	I-opcon
	,	,	O
	audits	NNS	O
	,	,	O
	unit	NN	O
	testing	NN	B-opcon
	,	,	O
	code	NN	O
	inspections	NNS	O
	,	,	O
	simulation	NN	B-opcon
	checkout	NN	O
	,	,	O
	and	CC	O
	other	JJ	O
	techniques	NNS	O
	may	MD	O
	be	VB	O
	used	VBN	O
	to	TO	O
	ensure	VB	O
	the	DT	O
	made	NN	O
	or	CC	O
	coded	JJ	O
	product	NN	B-syscon
	is	VBZ	O
	ready	JJ	O
	for	IN	O
	the	DT	O
	verification	NN	B-opcon
	process	NN	I-opcon
	.	.	O
Sentence:3641	Some	DT	O
	production	NN	O
	and	CC	O
	coding	NN	O
	can	MD	O
	also	RB	O
	be	VB	O
	separately	RB	O
	contracted	VBN	O
	.	.	O
Sentence:3642	This	DT	O
	is	VBZ	O
	sometimes	RB	O
	pursued	VBN	O
	as	IN	O
	a	DT	O
	cost	NN	B-mea
	control	NN	O
	feature	NN	O
	providing	VBG	O
	motivation	NN	O
	for	IN	O
	the	DT	O
	design	NN	B-opcon
	contractor	NN	B-grp
	to	TO	O
	keep	VB	O
	the	DT	O
	operations	NNS	B-opcon
	costs	NNS	B-mea
	low	JJ	O
	and	CC	O
	not	RB	O
	roll	VB	O
	costs	NNS	B-mea
	into	IN	O
	the	DT	O
	operations	NNS	B-opcon
	phase	NN	B-event
	of	IN	O
	a	DT	O
	long	JJ	O
	term	NN	O
	contract	NN	B-seterm
	.	.	O
Sentence:3643	This	DT	O
	is	VBZ	O
	also	RB	O
	valuable	JJ	O
	when	WRB	O
	the	DT	O
	design	NN	B-opcon
	contractor	NN	B-grp
	is	VBZ	O
	not	RB	O
	well	RB	O
	suited	VBN	O
	for	IN	O
	long	JJ	O
	term	NN	O
	continuing	VBG	O
	production	NN	O
	operations	NNS	B-opcon
	.	.	O
Sentence:3644	Small	JJ	O
	projects	NNS	B-seterm
	and	CC	O
	activities	NNS	O
	often	RB	O
	use	VBP	O
	small	JJ	O
	manufacturing	NN	O
	shops	NNS	O
	to	TO	O
	fabricate	VB	O
	the	DT	O
	system	NN	B-syscon
	or	CC	O
	major	JJ	O
	portions	NNS	O
	and	CC	O
	small	JJ	O
	software	NN	B-syscon
	companies	NNS	O
	to	TO	O
	code	VB	O
	their	PRP$	O
	software	NN	B-syscon
	.	.	O
Sentence:3645	In	IN	O
	these	DT	O
	cases	NNS	O
	,	,	O
	the	DT	O
	production	NN	O
	and	CC	O
	software	NN	B-syscon
	engineers	NNS	O
	may	MD	O
	specify	VB	O
	some	DT	O
	portion	NN	O
	of	IN	O
	the	DT	O
	hardware	NN	B-syscon
	production	NN	O
	or	CC	O
	software	NN	B-syscon
	coding	NN	O
	and	CC	O
	request	VB	O
	the	DT	O
	remaining	VBG	O
	portions	NNS	O
	,	,	O
	including	VBG	O
	as	IN	O
	built	JJ	O
	documentation	NN	O
	,	,	O
	from	IN	O
	the	DT	O
	manufacturing	NN	O
	or	CC	O
	software	NN	B-syscon
	provider	NN	O
	.	.	O
Sentence:3646	THE	DT	O
	SER	NNP	B-abb
	S	NNP	O
	DILEMMA	NNP	O
	:	:	O
	At	IN	O
	each	DT	O
	cost	NN	B-mea
	effective	JJ	I-mea
	solution	NN	O
	:	:	O
	To	TO	O
	reduce	VB	O
	cost	NN	B-mea
	at	IN	O
	constant	JJ	O
	risk	NN	B-mea
	,	,	O
	performance	NN	B-mea
	must	MD	O
	be	VB	O
	reduced	VBN	O
	.	.	O
Sentence:3647	The	DT	O
	specified	JJ	O
	portions	NNS	O
	are	VBP	O
	contained	VBN	O
	as	IN	O
	part	NN	O
	of	IN	O
	the	DT	O
	contract	NN	B-seterm
	SOW	NNP	B-abb
	in	IN	O
	these	DT	O
	cases	NNS	O
	.	.	O
Sentence:3648	The	DT	O
	level	NN	O
	of	IN	O
	process	NN	B-opcon
	control	NN	O
	and	CC	O
	information	NN	O
	provided	VBN	O
	to	TO	O
	or	CC	O
	from	IN	O
	the	DT	O
	vendor	NN	O
	is	VBZ	O
	dependent	JJ	O
	on	IN	O
	the	DT	O
	criticality	NN	O
	of	IN	O
	the	DT	O
	systems	NNS	B-syscon
	obtained	VBN	O
	.	.	O
Sentence:3649	As	IN	O
	production	NN	O
	proceeds	NNS	O
	and	CC	O
	components	NNS	O
	are	VBP	O
	produced	VBN	O
	,	,	O
	there	EX	O
	is	VBZ	O
	a	DT	O
	need	NN	B-opcon
	to	TO	O
	establish	VB	B-seterm
	a	DT	O
	method	NN	O
	MRBs	NNP	O
	are	VBP	O
	typically	RB	O
	used	VBN	O
	for	IN	O
	large	JJ	O
	projects	NNS	B-seterm
	to	TO	O
	review	VB	O
	any	DT	O
	nonconformance	NN	O
	to	TO	O
	specifications	NNS	B-opcon
	and	CC	O
	disposition	NN	O
	whether	IN	O
	the	DT	O
	components	NNS	O
	can	MD	O
	be	VB	O
	accepted	VBN	O
	,	,	O
	reworked	VBN	O
	,	,	O
	or	CC	O
	scrapped	VBD	O
	and	CC	O
	remade	NN	O
	.	.	O
Sentence:3650	If	IN	O
	the	DT	O
	strategy	NN	O
	is	VBZ	O
	to	TO	O
	reuse	VB	O
	a	DT	O
	product	NN	B-syscon
	that	WDT	O
	already	RB	O
	exists	VBZ	O
	,	,	O
	extreme	JJ	O
	care	NN	O
	should	MD	O
	be	VB	O
	taken	VBN	O
	to	TO	O
	ensure	VB	O
	that	IN	O
	the	DT	O
	product	NN	B-syscon
	is	VBZ	O
	truly	RB	O
	applicable	JJ	O
	to	TO	O
	this	DT	O
	project	NN	B-seterm
	and	CC	O
	for	IN	O
	the	DT	O
	intended	JJ	O
	uses	NNS	O
	and	CC	O
	the	DT	O
	environment	NN	O
	in	IN	O
	which	WDT	O
	it	PRP	O
	will	MD	O
	be	VB	O
	used	VBN	O
	.	.	O
Sentence:3651	This	DT	O
	should	MD	O
	have	VB	O
	been	VBN	O
	a	DT	O
	major	JJ	O
	factor	NN	O
	used	VBN	O
	in	IN	O
	the	DT	O
	decision	NN	O
	strategy	NN	O
	to	TO	O
	make	VB	O
	buy	NN	O
	reuse	NN	O
	.	.	O
Sentence:3652	If	IN	O
	the	DT	O
	new	JJ	O
	environment	NN	O
	is	VBZ	O
	more	RBR	O
	extreme	JJ	O
	,	,	O
	requalifica	JJ	O
	tion	NN	O
	is	VBZ	O
	needed	VBN	O
	for	IN	O
	the	DT	O
	component	NN	O
	or	CC	O
	system	NN	B-syscon
	.	.	O
Sentence:3653	Design	NNP	B-opcon
	factors	NNS	O
	of	IN	O
	safety	NN	B-mea
	,	,	O
	margins	NNS	O
	,	,	O
	and	CC	O
	other	JJ	O
	required	VBN	O
	D	NNP	O
	&	CC	O
	C	NNP	O
	standards	NNS	O
	should	MD	O
	also	RB	O
	be	VB	O
	assessed	VBN	O
	.	.	O
Sentence:3654	If	IN	O
	the	DT	O
	program	NN	B-opcon
	project	NN	B-seterm
	requires	VBZ	O
	higher	JJR	O
	factor	NN	O
	of	IN	O
	safety	NN	B-mea
	or	CC	O
	margins	NNS	O
	,	,	O
	the	DT	O
	component	NN	O
	may	MD	O
	not	RB	O
	be	VB	O
	usable	JJ	O
	or	CC	O
	a	DT	O
	waiver	NN	B-seterm
	may	MD	O
	have	VB	O
	to	TO	O
	be	VB	O
	approved	VBN	O
	.	.	O
Sentence:3655	Any	DT	O
	supporting	NN	O
	manuals	NNS	O
	,	,	O
	drawings	NNS	B-opcon
	,	,	O
	or	CC	O
	other	JJ	O
	documentation	NN	O
	available	JJ	O
	should	MD	O
	also	RB	O
	be	VB	O
	gathered	VBN	O
	.	.	O
Sentence:3656	The	DT	O
	availability	NN	O
	of	IN	O
	any	DT	O
	supporting	NN	O
	or	CC	O
	enabling	NN	B-opcon
	products	NNS	I-opcon
	or	CC	O
	infrastructure	NN	O
	needed	VBN	O
	to	TO	O
	complete	VB	O
	the	DT	O
	fabrication	NN	B-opcon
	,	,	O
	coding	VBG	O
	,	,	O
	testing	VBG	B-opcon
	,	,	O
	analysis	NN	B-opcon
	,	,	O
	verification	NN	B-opcon
	,	,	O
	validation	NN	B-opcon
	,	,	O
	or	CC	O
	shipping	NN	O
	of	IN	O
	the	DT	O
	product	NN	B-syscon
	needs	VBZ	B-opcon
	TBD	NNP	O
	.	.	O
Sentence:3657	To	TO	O
	reduce	VB	O
	risk	NN	B-mea
	at	IN	O
	constant	JJ	O
	cost	NN	B-mea
	,	,	O
	performance	NN	B-mea
	must	MD	O
	be	VB	O
	reduced	VBN	O
	.	.	O
Sentence:3658	Supporting	VBG	O
	products	NNS	B-seterm
	may	MD	O
	be	VB	O
	found	VBN	O
	in	IN	O
	product	NN	B-syscon
	manufacturing	NN	O
	plans	NNS	O
	,	,	O
	processes	NNS	B-seterm
	,	,	O
	and	CC	O
	procedures	NNS	B-opcon
	.	.	O
Sentence:3659	If	IN	O
	any	DT	O
	of	IN	O
	these	DT	O
	products	NNS	B-seterm
	or	CC	O
	services	NNS	O
	are	VBP	O
	lacking	VBG	O
	,	,	O
	they	PRP	O
	will	MD	O
	need	VB	B-opcon
	to	TO	O
	be	VB	O
	developed	VBN	O
	or	CC	O
	arranged	VBN	O
	for	IN	O
	before	RB	O
	progressing	VBG	O
	to	TO	O
	the	DT	O
	next	JJ	O
	phase	NN	B-event
	.	.	O
Sentence:3660	A	DT	O
	reused	JJ	O
	product	NN	B-syscon
	often	RB	O
	needs	VBZ	B-opcon
	to	TO	O
	undergo	VB	O
	the	DT	O
	same	JJ	O
	V	NNP	B-abb
	&	CC	I-abb
	V	NNP	I-abb
	as	IN	O
	a	DT	O
	purchased	JJ	O
	product	NN	B-syscon
	or	CC	O
	a	DT	O
	built	JJ	O
	product	NN	B-syscon
	.	.	O
Sentence:3661	Relying	VBG	O
	on	IN	O
	prior	JJ	O
	V	NNP	B-abb
	&	CC	I-abb
	V	NNP	I-abb
	should	MD	O
	only	RB	O
	be	VB	O
	considered	VBN	O
	if	IN	O
	the	DT	O
	product	NN	B-syscon
	s	NN	O
	V	NNP	B-abb
	&	CC	I-abb
	V	NNP	I-abb
	documentation	NN	O
	meets	NNS	O
	or	CC	O
	exceeds	VBZ	O
	the	DT	O
	verification	NN	B-opcon
	,	,	O
	validation	NN	B-opcon
	,	,	O
	and	CC	O
	documentation	NN	O
	requirements	NNS	B-opcon
	of	IN	O
	the	DT	O
	current	JJ	O
	project	NN	B-seterm
	and	CC	O
	the	DT	O
	documentation	NN	O
	demonstrates	VBZ	O
	that	IN	O
	the	DT	O
	product	NN	B-syscon
	was	VBD	O
Sentence:3662	The	DT	O
	savings	NNS	O
	gained	VBN	O
	from	IN	O
	reuse	NN	O
	is	VBZ	O
	not	RB	O
	necessarily	RB	O
	from	IN	O
	reduced	VBN	O
	acceptance	NN	O
	level	NN	O
	testing	NN	B-opcon
	of	IN	O
	the	DT	O
	flight	NN	B-syscon
	products	NNS	B-seterm
	,	,	O
	but	CC	O
	possibly	RB	O
	elimination	NN	O
	of	IN	O
	the	DT	O
	need	NN	B-opcon
	to	TO	O
	fully	RB	O
	requalify	VB	O
	the	DT	O
	item	NN	O
	if	IN	O
	all	DT	O
	elements	NNS	O
	are	VBP	O
	the	DT	O
	same	JJ	O
	,	,	O
	including	VBG	O
	the	DT	O
	environment	NN	O
	and	CC	O
	operation	NN	B-opcon
	,	,	O
	elimination	NN	O
	of	IN	O
	the	DT	O
	need	NN	B-opcon
	to	TO	O
	specify	VB	O
	all	DT	O
	of	IN	O
	the	DT	O
	internal	JJ	O
	requirements	NNS	B-opcon
	such	JJ	O
	as	IN	O
	printed	JJ	O
	circuit	NN	O
	board	NN	O
	specifications	NNS	B-opcon
	or	CC	O
	material	NN	O
	requirements	NNS	B-opcon
	,	,	O
	reduced	VBD	O
	internal	JJ	O
	data	NN	O
	products	NNS	B-seterm
	,	,	O
	or	CC	O
	the	DT	O
	confidence	NN	O
	that	IN	O
	the	DT	O
	item	NN	O
	will	MD	O
	pass	VB	O
	acceptance	NN	O
	test	NN	B-opcon
	and	CC	O
	will	MD	O
	not	RB	O
	require	VB	O
	rework	NN	O
	.	.	O
Sentence:3663	End	NN	B-syscon
	Product	NN	I-syscon
	for	IN	O
	Verification	NN	B-opcon
	:	:	O
	Unless	IN	O
	the	DT	O
	vendor	NN	O
	performs	VBZ	O
	verification	NN	B-opcon
	,	,	O
	the	DT	O
	made	NN	O
	coded	VBD	O
	,	,	O
	purchased	VBD	O
	,	,	O
	or	CC	O
	reused	JJ	O
	end	NN	B-syscon
	product	NN	I-syscon
	in	IN	O
	a	DT	O
	form	NN	O
	appropriate	NN	O
	for	IN	O
	the	DT	O
	life	NN	B-opcon
	cycle	NN	I-opcon
	phase	NN	B-event
	is	VBZ	O
	provided	VBN	O
	for	IN	O
	the	DT	O
	verification	NN	B-opcon
	process	NN	I-opcon
	.	.	O
Sentence:3664	The	DT	O
	form	NN	O
	of	IN	O
	the	DT	O
	end	NN	B-syscon
	product	NN	I-syscon
	is	VBZ	O
	a	DT	O
	function	NN	O
	of	IN	O
	the	DT	O
	life	NN	B-opcon
	cycle	NN	I-opcon
	phase	NN	B-event
	and	CC	O
	the	DT	O
	placement	NN	O
	within	IN	O
	the	DT	O
	system	NN	B-opcon
	structure	NN	I-opcon
	the	DT	O
	form	NN	O
	of	IN	O
	the	DT	O
	end	NN	B-syscon
	product	NN	I-syscon
	could	MD	O
	be	VB	O
	hardware	VBN	B-syscon
	,	,	O
	software	NN	B-syscon
	,	,	O
	model	NN	B-opcon
	,	,	O
	prototype	NN	B-opcon
	,	,	O
	first	JJ	O
	article	NN	O
	for	IN	O
	test	NN	B-opcon
	,	,	O
	or	CC	O
	single	JJ	O
	operational	JJ	B-opcon
	article	NN	O
	or	CC	O
	multiple	JJ	O
	production	NN	O
	articles	NNS	O
	.	.	O
Sentence:3665	Appropriate	JJ	O
	documentation	NN	O
	is	VBZ	O
	also	RB	O
	delivered	VBN	O
	with	IN	O
	the	DT	O
	end	NN	B-syscon
	product	NN	I-syscon
	to	TO	O
	the	DT	O
	verification	NN	B-opcon
	process	NN	I-opcon
	and	CC	O
	to	TO	O
	the	DT	O
	technical	JJ	B-opcon
	DM	NNP	O
	process	NN	B-opcon
	.	.	O
Sentence:3666	Documentation	NN	O
	may	MD	O
	include	VB	O
	applicable	JJ	O
	as	IN	O
	built	JJ	O
	design	NN	B-opcon
	drawings	NNS	B-opcon
	;	:	O
	close	VB	O
	out	IN	O
	photos	NN	O
	;	:	O
	operation	NN	B-opcon
	,	,	O
	user	NN	B-grp
	,	,	O
	maintenance	NN	O
	,	,	O
	or	CC	O
	training	NN	O
	manuals	NNS	O
	;	:	O
	applicable	JJ	O
	baseline	NN	B-opcon
	documents	NNS	O
	configuration	NN	B-opcon
	information	NN	O
	such	JJ	O
	as	IN	O
	as	IN	O
	built	JJ	O
	specifications	NNS	B-opcon
	or	CC	O
	stakeholder	NN	B-mea
	expectations	NNS	I-mea
	;	:	O
	certificates	NNS	O
	of	IN	O
	compliance	NN	O
	;	:	O
	or	CC	O
	other	JJ	O
