Word	Tag
they	O
should	O
allow	O
us	O
to	O
assess	O
whether	O
the	O
system	B-syscon
has	O
achieved	O
them	O
.	O
Objectives	B-opcon
:	O
Specific	O
target	O
levels	O
of	O
outputs	O
the	O
system	B-syscon
must	O
achieve	O
.	O
Each	O
objective	B-opcon
should	O
relate	O
to	O
a	O
particular	O
goal	B-seterm
.	O
Generally	O
,	O
objectives	B-opcon
should	O
meet	O
four	O
criteria	O
.	O
The	O
uppermost	O
horizontal	O
portion	O
of	O
this	O
chart	O
is	O
used	O
as	O
a	O
reference	O
to	O
project	B-opcon
system	I-opcon
maturity	I-opcon
,	O
as	O
the	O
project	B-seterm
progresses	O
from	O
a	O
feasible	B-mea
concept	B-seterm
to	O
an	O
as	O
deployed	B-syscon
system	I-syscon
;	O
phase	B-event
activities	O
;	O
KDPs	B-abb
;	O
and	O
major	O
project	B-seterm
reviews	O
.	O
1	B-cardinal
They	O
should	O
be	O
specific	O
enough	O
to	O
provide	O
clear	O
direction	O
,	O
so	O
developers	O
,	O
customers	O
,	O
and	O
testers	O
will	O
understand	O
them	O
.	O
They	O
should	O
aim	O
at	O
results	B-mea
and	O
reflect	O
what	O
the	O
system	B-syscon
needs	B-opcon
to	O
do	O
but	O
not	O
outline	O
how	O
to	O
implement	O
the	O
solution	O
.	O
2	B-cardinal
They	O
should	O
be	O
measurable	O
,	O
quantifiable	O
,	O
and	O
verifiable	O
.	O
The	O
project	B-seterm
needs	B-opcon
to	O
monitor	O
the	O
system	B-syscon
s	O
success	O
in	O
achieving	O
each	O
objective	B-opcon
.	O
They	O
should	O
be	O
aggressive	O
but	O
attainable	O
,	O
challenging	O
but	O
reachable	O
,	O
and	O
targets	O
need	B-opcon
to	O
be	O
realistic	O
.	O
Objectives	B-opcon
need	B-opcon
to	O
be	O
feasible	B-mea
before	O
requirements	B-opcon
are	O
written	O
and	O
systems	B-syscon
designed	O
.	O
4	B-cardinal
They	O
should	O
be	O
results	B-mea
oriented	O
focusing	O
on	O
desired	O
outputs	O
and	O
outcomes	O
,	O
not	O
on	O
the	O
methods	O
used	O
to	O
achieve	O
the	O
target	O
what	O
,	O
not	O
how	O
.	O
It	O
is	O
important	O
to	O
always	O
remember	O
that	O
objectives	B-opcon
are	O
not	O
requirements	B-opcon
.	O
After	O
the	O
initial	O
stakeholder	B-mea
expectations	I-mea
have	O
been	O
established	O
,	O
the	O
development	B-opcon
of	O
a	O
ConOps	B-abb
will	O
further	O
ensure	O
that	O
the	O
technical	B-grp
team	I-grp
fully	O
understands	O
the	O
expectations	B-opcon
and	O
how	O
they	O
may	O
be	O
satisfied	O
by	O
the	O
product	B-syscon
,	O
and	O
that	O
understanding	O
has	O
been	O
agreed	O
to	O
by	O
the	O
stakeholders	B-grp
.	O
This	O
may	O
lead	O
to	O
further	O
refinement	O
of	O
the	O
initial	O
set	O
of	O
stakeholder	B-mea
expectations	I-mea
if	O
gaps	O
or	O
ambiguous	O
statements	O
are	O
discovered	O
.	O
The	O
next	O
major	O
horizontal	O
band	O
shows	O
the	O
technical	B-opcon
development	I-opcon
processes	I-opcon
steps	O
1	B-cardinal
through	O
9	B-cardinal
in	O
each	O
project	B-event
phase	I-event
.	O
These	O
scenarios	O
and	O
concepts	B-seterm
of	O
how	O
the	O
system	B-syscon
will	O
behave	O
provide	O
an	O
implementation	B-opcon
free	O
understanding	O
of	O
the	O
stakehold	O
ers	O
expectations	B-opcon
by	O
defining	O
what	O
is	O
expected	O
with	O
out	O
addressing	O
how	O
the	O
design	B-opcon
to	O
satisfy	O
the	O
need	B-opcon
.	O
It	O
captures	O
required	O
behavioral	O
characteristics	B-mea
and	O
the	O
manner	O
in	O
which	O
people	O
will	O
interact	O
with	O
the	O
system	B-syscon
.	O
Support	O
strategies	O
include	O
provisions	O
for	O
fabrication	B-opcon
,	O
test	B-opcon
,	O
deployment	O
,	O
operations	B-opcon
,	O
sustainment	O
,	O
and	O
disposal	O
.	O
The	O
ConOps	B-abb
is	O
an	O
important	O
component	O
in	O
capturing	O
stakeholder	B-mea
expectations	I-mea
and	O
is	O
used	O
in	O
defining	O
requirements	B-opcon
and	O
the	O
architecture	B-opcon
of	O
a	O
project	B-seterm
.	O
It	O
stimulates	O
the	O
development	B-opcon
of	O
the	O
requirements	B-opcon
and	O
architecture	B-opcon
related	O
to	O
the	O
user	B-grp
elements	O
of	O
the	O
system	B-syscon
.	O
It	O
serves	O
as	O
the	O
basis	O
for	O
subsequent	O
definition	O
documents	O
such	O
as	O
the	O
operations	B-opcon
plan	O
,	O
launch	O
and	O
early	O
orbit	O
plan	O
,	O
and	O
operations	B-opcon
handbook	O
,	O
and	O
it	O
provides	O
the	O
foundation	O
for	O
the	O
long	O
range	O
operational	B-opcon
planning	O
activities	O
such	O
as	O
operational	B-opcon
facilities	B-syscon
,	O
staffing	O
,	O
and	O
network	O
scheduling	O
.	O
The	O
ConOps	B-abb
is	O
an	O
important	O
driver	O
in	O
the	O
system	B-opcon
requirements	I-opcon
and	O
therefore	O
should	O
be	O
considered	O
early	O
in	O
the	O
system	B-syscon
design	B-opcon
processes	B-seterm
.	O
Thinking	O
through	O
the	O
ConOps	B-abb
and	O
use	O
cases	O
often	O
reveals	O
requirements	B-opcon
and	O
design	B-opcon
functions	B-opcon
that	O
might	O
otherwise	O
be	O
overlooked	O
.	O
For	O
example	O
,	O
adding	O
system	B-opcon
requirements	I-opcon
to	O
allow	O
for	O
communication	O
during	O
a	O
particular	O
phase	B-event
of	O
a	O
mission	B-seterm
may	O
require	O
an	O
additional	O
antenna	O
in	O
a	O
specific	O
location	O
that	O
may	O
not	O
be	O
required	O
during	O
the	O
nominal	O
mission	B-seterm
.	O
The	O
ConOps	B-abb
should	O
include	O
scenarios	O
for	O
all	O
significant	O
operational	B-opcon
situations	I-opcon
,	O
including	O
known	O
off	O
nominal	O
situations	O
.	O
The	O
next	O
major	O
horizontal	O
band	O
shows	O
the	O
eight	B-cardinal
technical	B-opcon
management	I-opcon
processes	I-opcon
steps	O
10	B-cardinal
through	O
17	B-cardinal
in	O
each	O
project	B-event
phase	I-event
.	O
To	O
develop	O
a	O
useful	O
and	O
complete	O
set	O
of	O
scenarios	O
,	O
important	O
malfunctions	B-opcon
and	O
degraded	O
mode	O
operational	B-opcon
situations	I-opcon
should	O
be	O
considered	O
.	O
The	O
ConOps	B-abb
is	O
also	O
an	O
important	O
aide	O
to	O
characterizing	O
life	B-opcon
cycle	I-opcon
staffing	O
goals	O
and	O
function	O
allocation	O
between	O
humans	B-grp
and	O
systems	B-syscon
.	O
The	O
ConOps	B-abb
should	O
consider	O
all	O
aspects	O
of	O
operations	B-opcon
including	O
nominal	O
and	O
off	O
nominal	O
operations	B-opcon
during	O
integration	B-opcon
,	O
test	B-opcon
,	O
and	O
launch	O
through	O
disposal	O
.	O
The	O
operational	B-opcon
scenarios	I-opcon
describe	O
the	O
dynamic	O
view	O
of	O
the	O
systems	B-syscon
operations	B-opcon
and	O
include	O
how	O
the	O
system	B-syscon
is	O
perceived	O
to	O
function	O
throughout	O
the	O
various	O
modes	O
and	O
mode	O
transitions	O
,	O
including	O
interactions	O
with	O
external	O
interfaces	B-syscon
,	O
response	O
to	O
anticipated	O
hazard	O
and	O
faults	O
,	O
and	O
during	O
failure	B-mea
mitigations	O
.	O
For	O
exploration	O
missions	O
,	O
multiple	O
DRMs	O
make	O
up	O
a	O
ConOps	B-abb
.	O
The	O
design	B-opcon
and	O
performance	B-mea
analysis	B-opcon
leading	O
to	O
the	O
requirements	B-opcon
should	O
satisfy	O
all	O
of	O
them	O
.	O
Developed	O
early	O
in	O
Pre	B-event
Phase	I-event
A	I-event
by	O
the	O
technical	B-grp
team	I-grp
,	O
describes	O
the	O
overall	O
high	O
level	O
concept	B-seterm
of	O
how	O
the	O
system	B-syscon
will	O
be	O
used	O
to	O
meet	O
stakeholder	B-mea
expectations	I-mea
,	O
usually	O
in	O
a	O
time	B-mea
sequenced	O
manner	O
.	O
It	O
describes	O
the	O
system	B-syscon
from	O
an	O
operational	B-opcon
perspective	O
and	O
helps	O
facilitate	O
an	O
understanding	O
of	O
the	O
system	B-syscon
goals	O
.	O
It	O
stimulates	O
the	O
development	B-opcon
of	O
the	O
requirements	B-opcon
and	O
architecture	B-opcon
related	O
to	O
the	O
user	B-grp
elements	O
of	O
the	O
system	B-syscon
.	O
It	O
serves	O
as	O
the	O
basis	O
for	O
subsequent	O
definition	O
documents	O
and	O
provides	O
the	O
foundation	O
for	O
the	O
long	O
range	O
operational	B-opcon
planning	O
activities	O
.	O
The	O
SE	B-opcon
engine	I-opcon
cycles	I-opcon
the	O
technical	B-opcon
management	I-opcon
processes	I-opcon
seven	B-cardinal
times	O
from	O
Pre	B-event
Phase	I-event
A	I-event
through	O
Phase	B-event
F	I-event
.	O
A	O
description	O
of	O
how	O
the	O
flight	B-syscon
system	B-syscon
and	O
the	O
ground	O
system	B-syscon
are	O
used	O
together	O
to	O
ensure	O
that	O
the	O
concept	B-seterm
of	O
operation	B-opcon
is	O
reasonable	O
.	O
This	O
might	O
include	O
how	O
mission	B-seterm
data	O
of	O
interest	O
,	O
such	O
as	O
engineering	B-seterm
or	O
scientific	O
data	O
,	O
are	O
captured	O
,	O
returned	O
to	O
Earth	O
,	O
processed	O
,	O
made	O
available	O
to	O
users	B-grp
,	O
and	O
archived	O
for	O
future	O
reference	O
.	O
It	O
is	O
typically	O
developed	O
by	O
the	O
operational	B-opcon
team	O
.	O
Appendix	O
S	O
contains	O
one	B-cardinal
possible	O
outline	O
for	O
developing	O
a	O
ConOps	B-abb
.	O
The	O
specific	O
sections	O
of	O
the	O
ConOps	B-abb
will	O
vary	O
depending	O
on	O
the	O
scope	O
and	O
purpose	O
of	O
the	O
project	B-seterm
.	O
Once	O
the	O
ConOps	B-abb
has	O
been	O
developed	O
,	O
any	O
gaps	O
or	O
ambiguities	O
have	O
been	O
resolved	O
,	O
and	O
understanding	O
between	O
the	O
technical	B-grp
team	I-grp
and	O
stakeholders	B-grp
about	O
what	O
is	O
expected	O
intended	O
for	O
the	O
system	B-syscon
product	B-syscon
has	O
been	O
achieved	O
,	O
the	O
expectations	B-opcon
can	O
be	O
formally	O
documented	O
.	O
This	O
often	O
comes	O
in	O
the	O
form	O
of	O
NGOs	O
,	O
mission	B-seterm
success	B-opcon
criteria	I-opcon
,	O
and	O
design	B-opcon
drivers	O
.	O
These	O
may	O
be	O
captured	O
in	O
a	O
document	O
,	O
spreadsheet	O
,	O
model	B-opcon
,	O
or	O
other	O
form	O
appropriate	O
to	O
the	O
product	B-syscon
.	O
The	O
design	B-opcon
drivers	O
will	O
be	O
strongly	O
dependent	O
upon	O
the	O
ConOps	B-abb
,	O
including	O
the	O
operational	B-opcon
environment	I-opcon
,	O
orbit	O
,	O
and	O
mission	B-seterm
duration	O
requirements	B-opcon
.	O
For	O
science	O
missions	O
,	O
the	O
design	B-opcon
drivers	O
include	O
,	O
at	O
a	O
minimum	O
,	O
the	O
mission	B-seterm
launch	O
date	O
,	O
duration	O
,	O
and	O
orbit	O
,	O
as	O
well	O
as	O
operational	B-opcon
considerations	O
.	O
Determine	O
feasibility	B-mea
of	O
desired	O
system	B-syscon
,	O
develop	O
analysis	B-opcon
,	O
study	O
reports	B-opcon
,	O
mission	B-opcon
concepts	I-opcon
,	O
draft	O
system	B-opcon
level	I-opcon
requirements	I-opcon
,	O
assess	O
models	B-opcon
,	O
and	O
mock	B-opcon
ups	I-opcon
performance	I-opcon
,	O
cost	B-mea
,	O
and	O
schedule	B-opcon
feasibility	B-mea
;	O
identify	O
Pre	B-opcon
potential	I-opcon
technology	I-opcon
needs	I-opcon
,	O
and	O
scope	O
.	O
If	O
alternative	O
orbits	O
are	O
to	O
be	O
considered	O
,	O
a	O
separate	O
concept	B-seterm
is	O
needed	O
for	O
each	O
orbit	O
.	O
Exploration	O
missions	O
should	O
consider	O
the	O
destination	O
,	O
duration	O
,	O
operational	B-opcon
sequence	O
and	O
system	B-syscon
configuration	B-opcon
changes	O
,	O
crew	O
interactions	O
,	O
maintenance	O
and	O
repair	O
activities	O
,	O
required	O
training	O
,	O
and	O
in	O
situ	O
exploration	O
activities	O
that	O
allow	O
the	O
exploration	O
to	O
succeed	O
.	O
The	O
mission	B-seterm
success	B-opcon
criteria	I-opcon
define	O
what	O
the	O
mission	B-seterm
needs	B-opcon
to	O
accomplish	O
to	O
be	O
successful	O
.	O
This	O
could	O
be	O
in	O
the	O
form	O
of	O
science	O
missions	O
,	O
exploration	O
concept	B-seterm
for	O
human	O
exploration	O
missions	O
,	O
or	O
a	O
technological	O
goal	B-seterm
for	O
technology	O
demonstration	B-seterm
missions	O
.	O
The	O
success	B-opcon
criteria	I-opcon
also	O
define	O
how	O
well	O
the	O
concept	B-seterm
measurements	O
or	O
exploration	O
activities	O
should	O
be	O
accomplished	O
.	O
The	O
success	B-opcon
criteria	I-opcon
capture	O
the	O
stakeholder	B-mea
expectations	I-mea
and	O
,	O
along	O
with	O
programmatic	B-opcon
requirements	I-opcon
and	O
constraints	B-seterm
,	O
are	O
used	O
within	O
the	O
high	O
level	O
requirements	B-opcon
.	O
MOEs	O
are	O
the	O
measures	O
of	O
success	O
that	O
are	O
designed	O
to	O
correspond	O
to	O
accomplishment	O
of	O
the	O
system	B-syscon
objectives	B-opcon
as	O
defined	O
by	O
the	O
stakeholder	B-grp
s	O
expectations	B-opcon
.	O
They	O
are	O
stated	O
from	O
the	O
stakeholder	B-grp
s	O
point	O
of	O
view	O
and	O
represent	O
criteria	O
that	O
are	O
to	O
be	O
met	O
in	O
order	O
for	O
the	O
stakeholder	B-grp
to	O
consider	O
the	O
project	B-seterm
successful	O
.	O
As	O
such	O
,	O
they	O
can	O
be	O
synonymous	O
with	O
mission	B-seterm
project	B-seterm
success	B-opcon
criteria	I-opcon
.	O
MOEs	O
are	O
developed	O
when	O
the	O
NGOs	O
or	O
other	O
stakeholder	B-grp
expectation	O
documentation	O
is	O
developed	O
.	O
In	O
other	O
words	O
,	O
SEG	B-abb
is	O
a	O
logical	O
way	O
of	O
thinking	O
.	O
Phase	B-event
A	I-event
To	O
determine	O
the	O
feasibility	B-mea
and	O
desirability	B-mea
of	O
a	O
suggested	O
System	B-opcon
concept	I-opcon
definition	I-opcon
Concept	B-seterm
and	O
new	O
system	B-syscon
and	O
establish	B-seterm
an	O
initial	O
baseline	B-opcon
compatibility	I-opcon
in	O
the	O
form	O
of	O
simulations	B-opcon
,	O
Formulation	O
Technology	O
with	O
NASA	B-org
s	O
strategic	O
plans	O
.	O
The	O
NGOs	O
or	O
other	O
stakeholder	B-grp
expectation	O
documentation	O
should	O
also	O
capture	O
the	O
source	O
of	O
the	O
expectation	O
.	O
Depending	O
on	O
the	O
location	O
within	O
the	O
product	B-syscon
layer	O
,	O
the	O
expectation	O
may	O
be	O
traced	O
to	O
an	O
NGO	O
or	O
a	O
requirement	B-opcon
of	O
a	O
higher	O
layer	O
product	B-syscon
,	O
to	O
organizational	O
strategic	O
plans	O
,	O
or	O
other	O
sources	O
.	O
Later	O
functions	B-opcon
and	O
requirements	B-opcon
will	O
be	O
traced	O
to	O
these	O
NGOs	O
.	O
The	O
use	O
of	O
a	O
requirements	B-opcon
management	O
tool	O
or	O
model	B-opcon
or	O
other	O
application	O
is	O
particularly	O
useful	O
in	O
capturing	O
and	O
tracing	O
expectations	B-opcon
and	O
requirements	B-opcon
.	O
Once	O
the	O
stakeholder	B-grp
and	O
the	O
technical	B-grp
team	I-grp
are	O
in	O
agreement	O
with	O
the	O
expressed	O
stakeholder	B-mea
expectations	I-mea
and	O
the	O
ConOps	B-abb
,	O
signatures	O
or	O
other	O
forms	O
of	O
commitment	O
are	O
obtained	O
.	O
This	O
agreement	O
shows	O
that	O
both	O
sides	O
have	O
committed	O
to	O
the	O
development	B-opcon
of	O
this	O
product	B-syscon
.	O
Any	O
further	O
changes	O
will	O
be	O
required	O
to	O
go	O
through	O
a	O
formal	O
or	O
informal	O
depending	O
on	O
the	O
nature	O
of	O
the	O
product	B-syscon
approval	B-opcon
process	B-opcon
involving	O
both	O
the	O
stakeholder	B-grp
and	O
the	O
technical	B-grp
team	I-grp
.	O
In	O
addition	O
to	O
developing	O
,	O
documenting	O
,	O
and	O
base	O
lining	O
stakeholder	B-mea
expectations	I-mea
,	O
the	O
ConOps	B-abb
and	O
MOEs	O
discussed	O
above	O
and	O
other	O
work	O
products	B-seterm
from	O
this	O
process	B-opcon
should	O
be	O
captured	O
.	O
These	O
may	O
include	O
key	O
decisions	O
made	O
,	O
supporting	O
decision	O
rationale	O
and	O
assumptions	O
,	O
and	O
lessons	O
learned	O
in	O
performing	O
these	O
activities	O
.	O
Validated	O
Stakeholder	B-mea
Expectations	I-mea
:	O
These	O
are	O
the	O
agreed	O
to	O
set	O
of	O
expectations	B-opcon
for	O
this	O
product	B-syscon
layer	O
.	O
Develop	O
final	O
mission	B-opcon
concept	I-opcon
,	O
analysis	B-opcon
,	O
engineering	B-opcon
models	I-opcon
Development	B-opcon
system	B-opcon
level	I-opcon
requirements	I-opcon
,	O
needed	O
system	B-opcon
technology	I-opcon
and	O
mock	B-opcon
ups	I-opcon
,	O
and	O
trade	O
Preliminary	O
baseline	B-opcon
capable	O
of	O
meeting	O
mission	B-seterm
needs	B-opcon
.	O
They	O
are	O
typically	O
captured	O
in	O
the	O
form	O
of	O
needs	B-opcon
,	O
goals	O
,	O
and	O
objectives	B-opcon
with	O
constraints	B-seterm
and	O
assumptions	O
identified	O
.	O
They	O
may	O
also	O
be	O
in	O
the	O
form	O
of	O
models	B-opcon
or	O
other	O
graphical	O
forms	O
.	O
ConOps	B-abb
:	O
The	O
ConOps	B-abb
describes	O
how	O
the	O
system	B-syscon
will	O
be	O
operated	O
during	O
the	O
life	B-opcon
cycle	I-opcon
phases	B-event
that	O
will	O
meet	O
stakeholder	B-mea
expectations	I-mea
.	O
It	O
describes	O
the	O
system	B-syscon
characteristics	B-mea
from	O
an	O
operational	B-opcon
perspective	O
and	O
helps	O
facilitate	O
an	O
understanding	O
of	O
the	O
system	B-syscon
goals	O
and	O
objectives	B-opcon
and	O
other	O
stakeholder	B-mea
expectations	I-mea
.	O
Examples	O
would	O
be	O
the	O
ConOps	B-opcon
document	I-opcon
,	O
model	B-opcon
,	O
or	O
a	O
DRM	O
.	O
Enabling	O
Product	B-syscon
Support	O
Strategies	O
:	O
These	O
include	O
any	O
special	O
provisions	O
that	O
might	O
be	O
needed	O
for	O
fabrication	B-opcon
,	O
test	B-opcon
,	O
deployment	O
,	O
operations	B-opcon
sustainment	O
,	O
and	O
disposal	O
of	O
the	O
end	B-syscon
product	I-syscon
.	O
They	O
identify	O
what	O
support	O
will	O
be	O
needed	O
and	O
any	O
enabling	B-opcon
products	I-opcon
that	O
will	O
need	B-opcon
to	O
be	O
developed	O
in	O
order	O
to	O
generate	O
the	O
end	B-syscon
product	I-syscon
.	O
MoEs	O
:	O
A	O
set	O
of	O
MOEs	O
is	O
developed	O
based	O
on	O
the	O
stakeholder	B-mea
expectations	I-mea
.	O
These	O
are	O
measures	O
that	O
represent	O
expectations	B-opcon
that	O
are	O
critical	O
to	O
the	O
success	O
of	O
the	O
system	B-syscon
,	O
and	O
failure	B-mea
to	O
satisfy	O
these	O
measures	O
will	O
cause	O
the	O
stakeholder	B-grp
to	O
deem	O
the	O
system	B-syscon
unacceptable	O
.	O
Human	O
Systems	B-syscon
Function	O
Allocation	O
:	O
This	O
describes	O
the	O
interaction	O
of	O
the	O
hardware	B-syscon
and	O
software	B-syscon
systems	B-syscon
with	O
all	O
personnel	B-grp
and	O
their	O
supporting	O
infrastructure	O
.	O
Develop	O
mock	B-opcon
ups	I-opcon
,	O
trade	B-opcon
study	I-opcon
results	B-mea
,	O
developments	B-opcon
,	O
and	O
program	B-opcon
project	B-seterm
technical	B-opcon
management	I-opcon
study	I-opcon
definition	O
plans	O
.	O
This	O
should	O
include	O
all	O
human	O
system	B-syscon
interactions	O
required	O
for	O
a	O
mission	B-seterm
including	O
assembly	B-opcon
,	O
ground	O
operations	B-opcon
,	O
logistics	B-opcon
,	O
in	O
flight	B-syscon
and	O
ground	O
maintenance	O
,	O
in	O
flight	B-syscon
operations	B-opcon
,	O
etc	O
.	O
The	O
process	B-opcon
of	O
requirements	B-opcon
definition	O
is	O
a	O
recursive	B-opcon
and	O
iterative	B-opcon
one	B-cardinal
that	O
develops	O
the	O
stakeholders	B-grp
requirements	B-opcon
,	O
product	B-syscon
requirements	B-opcon
,	O
and	O
lower	O
level	O
product	B-syscon
compo	O
nent	O
requirements	B-opcon
.	O
The	O
requirements	B-opcon
should	O
enable	O
the	O
description	O
of	O
all	O
inputs	O
,	O
outputs	O
,	O
and	O
required	O
relationships	O
between	O
inputs	O
and	O
outputs	O
,	O
including	O
constraints	B-seterm
,	O
and	O
system	B-syscon
interactions	O
with	O
operators	O
,	O
maintainers	O
,	O
and	O
other	O
systems	B-syscon
.	O
The	O
requirements	B-opcon
documents	O
organize	O
and	O
communicate	O
requirements	B-opcon
to	O
the	O
customer	B-grp
and	O
other	O
stakeholders	B-grp
and	O
the	O
technical	B-opcon
community	O
.	O
NOTE	O
:	O
It	O
is	O
important	O
to	O
note	O
that	O
the	O
team	O
must	O
not	O
rely	O
solely	O
on	O
the	O
requirements	B-opcon
received	O
to	O
design	B-opcon
and	O
build	O
the	O
system	B-syscon
.	O
Communication	O
and	O
iteration	O
with	O
the	O
relevant	O
stakeholders	B-grp
are	O
essential	O
to	O
ensure	O
a	O
mutual	O
understanding	O
of	O
each	O
requirement	B-opcon
.	O
Otherwise	O
,	O
the	O
designers	B-grp
run	O
the	O
risk	B-mea
of	O
misunderstanding	O
and	O
implementing	O
an	O
unwanted	O
solution	O
to	O
a	O
different	O
interpretation	O
of	O
the	O
requirements	B-opcon
.	O
This	O
iterative	B-opcon
stakeholder	B-grp
communication	O
is	O
a	O
critically	O
important	O
part	O
of	O
project	B-seterm
validation	B-opcon
.	O
Always	O
confirm	O
that	O
the	O
right	O
products	B-seterm
and	O
results	B-mea
are	O
being	O
developed	O
.	O
Baselined	O
ConOps	B-abb
:	O
This	O
describes	O
how	O
the	O
system	B-syscon
will	O
be	O
operated	O
during	O
the	O
life	B-opcon
cycle	I-opcon
phases	B-event
to	O
meet	O
stakeholder	B-mea
expectations	I-mea
.	O
Phase	B-event
C	I-event
To	O
complete	O
the	O
detailed	O
design	B-opcon
of	O
the	O
system	B-syscon
and	O
its	O
End	B-syscon
product	I-syscon
detailed	O
designs	B-opcon
,	O
Final	O
Design	B-opcon
associated	O
subsystems	B-syscon
,	O
including	O
its	O
operations	B-syscon
systems	I-syscon
,	O
end	B-syscon
product	I-syscon
component	I-syscon
and	O
Fabrication	B-syscon
fabricate	I-syscon
hardware	I-syscon
,	O
and	O
code	B-syscon
software	I-syscon
.	O
It	O
describes	O
the	O
system	B-syscon
characteristics	B-mea
from	O
an	O
operational	B-opcon
perspective	O
and	O
helps	O
facilitate	O
an	O
understanding	O
of	O
the	O
system	B-syscon
goals	O
,	O
objectives	B-opcon
,	O
and	O
constraints	B-seterm
.	O
It	O
includes	O
scenarios	O
,	O
use	O
cases	O
,	O
and	O
or	O
DRMs	O
as	O
appropriate	O
for	O
the	O
project	B-seterm
.	O
It	O
may	O
be	O
in	O
the	O
form	O
of	O
a	O
document	O
,	O
graphics	O
,	O
videos	O
,	O
models	B-opcon
,	O
and	O
or	O
simulations	B-opcon
.	O
Baselined	O
Enabling	O
Support	O
Strategies	O
:	O
These	O
describe	O
the	O
enabling	B-opcon
products	I-opcon
that	O
were	O
identified	O
in	O
the	O
Stakeholder	B-opcon
Expectations	I-opcon
Definition	I-opcon
Process	I-opcon
as	O
needed	O
to	O
develop	O
,	O
test	B-opcon
,	O
produce	O
,	O
operate	O
,	O
or	O
dispose	O
of	O
the	O
end	B-syscon
product	I-syscon
.	O
They	O
also	O
include	O
descriptions	O
of	O
how	O
the	O
end	B-syscon
product	I-syscon
will	O
be	O
supported	O
throughout	O
the	O
life	B-opcon
cycle	I-opcon
.	O
Human	O
Systems	B-syscon
Function	O
Allocation	O
:	O
This	O
describes	O
the	O
interaction	O
of	O
the	O
hardware	B-syscon
and	O
software	B-syscon
systems	B-syscon
with	O
all	O
personnel	B-grp
and	O
their	O
supporting	O
infrastructure	O
.	O
When	O
human	O
operators	O
are	O
a	O
critical	O
total	O
system	B-syscon
component	O
,	O
the	O
roles	O
and	O
responsibilities	O
of	O
the	O
humans	B-grp
in	O
the	O
system	B-syscon
should	O
be	O
clearly	O
understood	O
.	O
This	O
should	O
include	O
all	O
human	O
system	B-syscon
interactions	O
required	O
for	O
a	O
mission	B-seterm
including	O
assembly	B-opcon
,	O
ground	O
operations	B-opcon
,	O
logistics	B-opcon
,	O
in	O
flight	B-syscon
